;video_id;title;channel_title;category_id;publish_time;thumbnail_link;video_error_or_removed;description
2483;jpwwooHv2ng;LECHE FRITA | Postre tradicional español;Las Recetas de MJ;22;2018-03-14T17:30:01Z;https://i.ytimg.com/vi/jpwwooHv2ng/default.jpg;False;La leche o crema frita es un dulce típico de Semana Santa. Es una receta tradicional muy fácil de hacer y suele hacerse en prácticamente toda la geografía ...
2484;6sSQZw6G2yA;73 Questions With Rosie Huntington-Whiteley | Vogue;Vogue;22;2018-04-26T12:00:07Z;https://i.ytimg.com/vi/6sSQZw6G2yA/default.jpg;False;English model and actress Rosie Huntington-Whiteley takes us inside her beautiful Beverly Hills home and answers 73 questions. Rosie talks about how she ...
2485;8eLejTR9EWw;"Pauley Perrette says goodbye to Abby on &quot;NCIS&quot;";CBS Sunday Morning;22;2018-04-22T14:32:07Z;https://i.ytimg.com/vi/8eLejTR9EWw/default.jpg;False;"Actress Pauley Perrette's character from the series ""NCIS,"" Forensic Specialist Abby Sciuto, is one of the best-loved crimefighters on TV. But now, Pauley's ..."
2486;vP3BimdiGHA;Patatas con bechamel. ¡Triunfar es fácil!;Anna recetasfaciles;22;2018-03-14T19:15:41Z;https://i.ytimg.com/vi/vP3BimdiGHA/default.jpg;False;Ingredientes para cuatro personas: 1Kg de patatas sin pelar 200 g de queso rallado 150 g de jamón york 75 g de bacon o panceta 500 ml de leche (+150 ml ...
2487;OEydHbngSz0;"You don&#39;t have to be an expert to solve big problems | Tapiwa Chiwewe";TED;22;2018-03-16T15:19:00Z;https://i.ytimg.com/vi/OEydHbngSz0/default.jpg;False;Driving in Johannesburg one day, Tapiwa Chiwewe noticed an enormous cloud of air pollution hanging over the city. He was curious and concerned but not an ...
2488;Q4vnERXFvjU;"Mackenzie Davis &amp; Macaulay Culkin Are Dopplegangers";The Late Late Show with James Corden;22;2018-04-26T08:35:00Z;https://i.ytimg.com/vi/Q4vnERXFvjU/default.jpg;False;James asks Mackenzie Davis about the origin story of her realizing that her doppleganger is Macaulay Culkin -- something we need to get on Macaulay's radar.
2489;zvv8iFupg9M;Malcolm Gladwell Explains Where His Ideas Come From | The New Yorker;The New Yorker;22;2018-04-04T19:00:48Z;https://i.ytimg.com/vi/zvv8iFupg9M/default.jpg;False;David Remnick speaks with Malcolm Gladwell about how he arrived at his particular approach to storytelling. Still haven't subscribed to The New Yorker on ...
2490;2EEhgRvSZOI;James Franklin (Keegan-Michael Key) Leads PSU Out of Tunnel | Big Ten Football;Big Ten Network;22;2018-04-21T20:32:10Z;https://i.ytimg.com/vi/2EEhgRvSZOI/default.jpg;False;Keegan-Michael Key leads the team out of the tunnel for the second half impersonating James Franklin and does an interview with Spice Adams, before the real ...
2491;hF8MjhyN2Yg;Be Fearless - By Sandeep Maheshwari;Sandeep Maheshwari;22;2018-03-21T07:33:19Z;https://i.ytimg.com/vi/hF8MjhyN2Yg/default.jpg;False;There is no fear that can't be CONQUERED... Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, ...
2492;Bs86giWcjLA;Why must artists be poor? | Hadi Eldebek;TED;22;2018-04-09T15:31:43Z;https://i.ytimg.com/vi/Bs86giWcjLA/default.jpg;False;The arts bring meaning to our lives and spirit to our culture -- so why do we expect artists to struggle to make a living? Hadi Eldebek is working to create a society ...
2493;sadFGDGeckA;Hablemos de la muerte con los niños | Alejandro Nespral;TED en Español;22;2018-03-05T20:27:04Z;https://i.ytimg.com/vi/sadFGDGeckA/default.jpg;False;Alejandro Nespral nos muestra la importancia de hablar de la muerte con los niños y nos sugiere herramientas para hacerlo.
2494;piZS-I9sjiU;Job vs Business - Sandeep Maheshwari I Hindi;Sandeep Maheshwari;22;2018-04-05T11:53:29Z;https://i.ytimg.com/vi/piZS-I9sjiU/default.jpg;False;Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle ...
2495;Soy5jVw5KfE;Tarta de naranja SIN HORNO. ¡Fácil y rápida!;Anna recetasfaciles;22;2018-04-29T18:41:35Z;https://i.ytimg.com/vi/Soy5jVw5KfE/default.jpg;False;Sube tu foto a Instagram y etiquétame @annarecetasfaciles y usa el hastag #annarecetasfaciles Sígueme en: YOUTUBE ...
2496;h5z99EYHY4I;Angela Aguilar - La Llorona - Video Oficial;Angela Aguilar Oficial;22;2018-03-03T01:00:03Z;https://i.ytimg.com/vi/h5z99EYHY4I/default.jpg;False;"Primer video del album ""Primero Soy Mexicana"" a la venta digital en iTunes y en todas las plataformas digitales. Video dirigido por Kai Parlange. Escucha a ..."
2497;4QJ8MmbAC_o;Ces images d’une faille au Kenya montrent-elles que l’Afrique est en train de se diviser ?;Le Monde;22;2018-04-04T08:11:56Z;https://i.ytimg.com/vi/4QJ8MmbAC_o/default.jpg;False;Une faille de plusieurs kilomètres de long s'est formée au mois de mars au Kenya, après de fortes pluies. Contrairement à ce qu'a d'abord affirmé une ...
2498;MiLAgxvG7Uc;BLACKPINK - ‘블핑하우스 (BLACKPINK HOUSE)’ EP.9-5;BLACKPINK;22;2018-03-04T05:00:01Z;https://i.ytimg.com/vi/MiLAgxvG7Uc/default.jpg;False;'블핑하우스 (BLACKPINK HOUSE)' EP.9ㅤㅤ ㅤㅤ ㅤㅤ [Online release & On-air] SAT. 9PM(KST): YouTube, V LIVE SUN. 10AM(KST): JTBC2 #블핑하우스 ...
2499;fZykqIbvBxk;"BLACKPINK - &#39;AS IF IT&#39;S YOUR LAST&#39; from BLACKPINK PREMIUM DEBUT SHOWCASE";BLACKPINK;22;2018-03-23T09:00:02Z;https://i.ytimg.com/vi/fZykqIbvBxk/default.jpg;False;BLACKPINK REPACKAGE MINI ALBUM『Re: BLACKPINK』 2018.03.28 On Sale 昨年8月に海外アーティスト史上3組目となるデビューアルバムオリコンランキング初 ...
2500;uabHCTSut80;BACALAO À BRÁS | La comida favorita de Cristiano Ronaldo;Las Recetas de MJ;22;2018-03-11T17:30:00Z;https://i.ytimg.com/vi/uabHCTSut80/default.jpg;False;Cómo preparar un bacalao dorado o à brás, receta típica portuguesa que es la favorita de muchos portugueses, incluido el futbolista Cristiano Ronaldo.
2501;ho7HwRQqV6Q;BLACKPINK - ‘블핑하우스 (BLACKPINK HOUSE)’ EP.9-2;BLACKPINK;22;2018-03-03T12:00:02Z;https://i.ytimg.com/vi/ho7HwRQqV6Q/default.jpg;False;'블핑하우스 (BLACKPINK HOUSE)' EP.9ㅤㅤ ㅤㅤ ㅤㅤ [Online release & On-air] SAT. 9PM(KST): YouTube, V LIVE SUN. 10AM(KST): JTBC2 #블핑하우스 ...
2502;SpDzDCRQuTI;Pechugas de pollo a la mostaza con salsa de cebolla. Receta rápida;Anna recetasfaciles;22;2018-04-12T17:44:41Z;https://i.ytimg.com/vi/SpDzDCRQuTI/default.jpg;False;Sube tu foto a Instagram y etiquétame @annarecetasfaciles y usa el hastag #annarecetasfaciles Sígueme en: YOUTUBE ...
2503;PrxJmnFLVw0;Torrijas de flan. Loli Domínguez - Las más ricas del mundo y súper fáciles. Semana Santa;La Cocina de Loli Dominguez;22;2018-03-15T18:17:32Z;https://i.ytimg.com/vi/PrxJmnFLVw0/default.jpg;False;En casa nos gustan muchísimo las torrijas acompañadas de natillas o flan y por hacerlas diferentes este año he pensado unir los dos, torrijas y flan en una sola ...
2504;VM6HZqQKhok;My descent into America’s neo-Nazi movement -- and how I got out | Christian Picciolini;TED;22;2018-04-20T13:31:11Z;https://i.ytimg.com/vi/VM6HZqQKhok/default.jpg;False;At 14, Christian Picciolini went from naïve teenager to white supremacist -- and soon, the leader of the first neo-Nazi skinhead gang in the United States.
2505;06bpfNeVxeU;CREPES DE JAMÓN, HUEVO Y QUESO | Galette Bretonne;Las Recetas de MJ;22;2018-04-08T16:30:00Z;https://i.ytimg.com/vi/06bpfNeVxeU/default.jpg;False;Receta fácil y rápida de la Galette Bretonne Complète, un crepe o crepa riquísimo relleno con ingredientes que gustan a todo el mundo: jamón cocido o de York ...
2506;68GoEaT51m0;BLACKPINK - ‘블핑하우스 (BLACKPINK HOUSE)’ EP.10-3;BLACKPINK;22;2018-03-10T12:00:00Z;https://i.ytimg.com/vi/68GoEaT51m0/default.jpg;False;'블핑하우스 (BLACKPINK HOUSE)' EP.10ㅤㅤ ㅤㅤ ㅤㅤ [Online release & On-air] SAT. 9PM(KST): YouTube, V LIVE SUN. 10AM(KST): JTBC2 #블핑하우스 ...
2507;sBoRvFg2-5Q;Jamoncitos de pollo al horno a la cerveza con patatas - Recetas paso a paso. Loli Domínguez;La Cocina de Loli Dominguez;22;2018-04-23T17:24:15Z;https://i.ytimg.com/vi/sBoRvFg2-5Q/default.jpg;False;"Jamoncitos de pollo al horno a la cerveza con patatas. ▻ CONSIGUE MI LIBRO “La cocina de Loli Domínguez"" ..."
2508;LK4UWnImijY;BLACKPINK - ‘블핑하우스 (BLACKPINK HOUSE)’ EP.9-1;BLACKPINK;22;2018-03-03T12:00:02Z;https://i.ytimg.com/vi/LK4UWnImijY/default.jpg;False;'블핑하우스 (BLACKPINK HOUSE)' EP.9ㅤㅤ ㅤㅤ ㅤㅤ [Online release & On-air] SAT. 9PM(KST): YouTube, V LIVE SUN. 10AM(KST): JTBC2 #블핑하우스 ...
2509;G6EUt4WlvIM;Rosquillas de anís. Receta fácil;Anna recetasfaciles;22;2018-03-25T19:45:31Z;https://i.ytimg.com/vi/G6EUt4WlvIM/default.jpg;False;Ingredientes: 900 gramos de harina de trigo de todo uso 500 gramos de azúcar 4 huevos 2 limones 150 g de mantequilla 200 ml de anís 30 g de levadura ...
2510;m7To3JSq85E;NEM VIETNAMITA | Rollitos frescos de langostino y verduras;Las Recetas de MJ;22;2018-03-01T17:30:01Z;https://i.ytimg.com/vi/m7To3JSq85E/default.jpg;False;Cómo hacer Nems vietnamitas, en concreto los llamados Goi Cuon o rollitos de verano, un plato fresco y muy rico, ideal para servir como entrante. Es una ...
2511;ns7G6t6WdEQ;Durch den Nord-Ostsee-Kanal - Seefahrt unter Druck | die nordstory | NDR;NDR Doku;22;2018-04-13T19:40:09Z;https://i.ytimg.com/vi/ns7G6t6WdEQ/default.jpg;False;"Drei Männer - ein Schiff: Ein Kapitän, ein Lotse und ein Verkehrsplaner sorgen für die sichere Passage der ""Vera Rambow"". https://www.ndr.de."
2512;AQqfd9DVMBM;Naufrage de l’« Amoco Cadiz » : une marée noire qui a tout changé;Le Monde;22;2018-03-15T17:43:02Z;https://i.ytimg.com/vi/AQqfd9DVMBM/default.jpg;False;Erratum : une carte présente dans cette vidéo place Rotterdam (port hollandais) au Danemark. Veuillez-nous en excuser, nous avons déplacé par mégarde un ...
2513;vpO_3ZegQL4;"Freedom From Stress &amp; Pressure - By Sandeep Maheshwari I Hindi";Sandeep Maheshwari;22;2018-03-14T11:16:10Z;https://i.ytimg.com/vi/vpO_3ZegQL4/default.jpg;False;Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle ...
2514;eQU-R5dqP-Q;BLACKPINK - ‘블핑하우스 (BLACKPINK HOUSE)’ EP.9-3;BLACKPINK;22;2018-03-03T12:00:02Z;https://i.ytimg.com/vi/eQU-R5dqP-Q/default.jpg;False;'블핑하우스 (BLACKPINK HOUSE)' EP.9ㅤㅤ ㅤㅤ ㅤㅤ [Online release & On-air] SAT. 9PM(KST): YouTube, V LIVE SUN. 10AM(KST): JTBC2 #블핑하우스 ...
2515;ZffRm82GL6g;BLACKPINK - ‘블핑하우스 (BLACKPINK HOUSE)’ EP.11-1;BLACKPINK;22;2018-03-17T12:00:03Z;https://i.ytimg.com/vi/ZffRm82GL6g/default.jpg;False;'블핑하우스 (BLACKPINK HOUSE)' EP.11ㅤㅤ ㅤㅤ ㅤㅤ [Online release & On-air] SAT. 9PM(KST): YouTube, V LIVE SUN. 10AM(KST): JTBC2 #블핑하우스 ...
2516;bkv8lm5uFxs;"Don&#39;t Be Too Serious - By Sandeep Maheshwari I Hindi";Sandeep Maheshwari;22;2018-03-28T12:22:31Z;https://i.ytimg.com/vi/bkv8lm5uFxs/default.jpg;False;Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle ...
2517;97mtlPAv_1M;Never Underestimate YOURSELF - Inspirational Video I Hindi;Sandeep Maheshwari;22;2018-04-13T08:26:49Z;https://i.ytimg.com/vi/97mtlPAv_1M/default.jpg;False;Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle ...
2518;-aXSjp5eXKs;The Hair Queens of Chicago | American Women | Vogue;Vogue;22;2018-03-09T17:00:13Z;https://i.ytimg.com/vi/-aXSjp5eXKs/default.jpg;False;With its cast of spirited stylists, including founder Midge Welch, Chicago's Issues Barber and Beauty Salon doesn't just get you ready for the party—it is the party.
2519;-XaXfmvyY-Q;ROSQUILLAS DE ANÍS | Las recetas de mi madre;Las Recetas de MJ;22;2018-03-17T17:30:01Z;https://i.ytimg.com/vi/-XaXfmvyY-Q/default.jpg;False;Cómo hacer rosquillas o roscos fritos de anís, un dulce y postre típico de Semana Santa. Receta tradicional aprendida de mi madre, fácil y rápida. Consigue el ...
2520;vC69F6i8Cvg;BLACKPINK - ‘블핑하우스 (BLACKPINK HOUSE)’ EP.11-2;BLACKPINK;22;2018-03-17T12:00:05Z;https://i.ytimg.com/vi/vC69F6i8Cvg/default.jpg;False;'블핑하우스 (BLACKPINK HOUSE)' EP.11ㅤㅤ ㅤㅤ ㅤㅤ [Online release & On-air] SAT. 9PM(KST): YouTube, V LIVE SUN. 10AM(KST): JTBC2 #블핑하우스 ...
2521;Wgz-MLhBQ-Q;12 UTENSILIOS IMPRESCINDIBLES PARA EMPEZAR A COCINAR;Las Recetas de MJ;22;2018-04-29T16:30:03Z;https://i.ytimg.com/vi/Wgz-MLhBQ-Q/default.jpg;False;Cuáles son los utensilios imprescindibles para empezar a cocinar y poder hacer todas mis recetas? Hoy os traigo los 12 utensilios que debéis tener para poder ...
2522;Te5ilStR6mo;Arroz con bacalao y coliflor ¡Un plato riquísimo y fácil!  - Recetas paso a paso, tutorial;La Cocina de Loli Dominguez;22;2018-03-19T18:30:04Z;https://i.ytimg.com/vi/Te5ilStR6mo/default.jpg;False;Arroz con bacalao y coliflor ¡Un plato riquísimo y fácil! #Recetas #cocina #comidas #tutorial #pescados #SemanaSanta #singluten Con salmorreta, el aliño ...
2523;s-gjb-9lw88;"UNA TARTA LLAMADA &#39;LA MEJOR TARTA DE CHOCOLATE DEL MUNDO&#39;";Las Recetas de MJ;22;2018-04-15T16:30:01Z;https://i.ytimg.com/vi/s-gjb-9lw88/default.jpg;False;Nos vamos de ruta por Madrid para probar la que dicen es la mejor tarta de chocolate del mundo. La sirven en una pequeña cafetería y es de origen portugués: ...
2524;MzKnRooE12w;Lebenswege auf Föhr | die nordstory | NDR;NDR Doku;22;2018-03-16T20:38:34Z;https://i.ytimg.com/vi/MzKnRooE12w/default.jpg;False;"Föhr gilt als die grüne Insel im Nordfriesischen Wattenmeer. Ein Sehnsuchtsort für viele. 200.000 Touristen kommen jedes Jahr für den Urlaub in die ""friesische ..."
2525;BEQb6GaWJsw;Gambones al horno receta fácil ¡y descubre como los pelo!;La cocina de Masito;22;2018-03-21T18:01:18Z;https://i.ytimg.com/vi/BEQb6GaWJsw/default.jpg;False;Hoy cocinamos gambones al horno, una receta muy rápida de hacer y con un sabor delicioso, ademas te enseño a pelar las gambas con cuchillo y tenedor.
2526;AL16f1QJZhY;BLACKPINK - ‘블핑하우스 (BLACKPINK HOUSE)’ EP.9-4;BLACKPINK;22;2018-03-03T12:00:01Z;https://i.ytimg.com/vi/AL16f1QJZhY/default.jpg;False;'블핑하우스 (BLACKPINK HOUSE)' EP.9ㅤ ㅤㅤ ㅤㅤ [Online release & On-air] SAT. 9PM(KST): YouTube, V LIVE SUN. 10AM(KST): JTBC2 #블핑하우스 ...
2527;u2lq8YDmhqI;SIS CODE | Girliyapa;Girliyapa;22;2018-04-10T13:50:42Z;https://i.ytimg.com/vi/u2lq8YDmhqI/default.jpg;False;You've heard about the Bro Code but have you heard of the Sis Code? Whenever a girl is in trouble, needs a helping hand or a shoulder to cry on - she turns to ...
2528;WZXjrsHp_Eg;El poder de las historias | Eduardo Sáenz de Cabezón;TED en Español;22;2018-04-16T23:32:46Z;https://i.ytimg.com/vi/WZXjrsHp_Eg/default.jpg;False;Eduardo Sáenz de Cabezón nos muestra cómo las historias son parte integral de quienes somos y cómo nos pueden despertar el interés incluso por aquellas ...
2529;YIl36f6S4Y8;"Pourquoi la question d&#39;un référendum est forcément biaisée";Le Monde;22;2018-03-13T08:41:35Z;https://i.ytimg.com/vi/YIl36f6S4Y8/default.jpg;False;Dans un référendum, il n'y a que deux réponses possibles : oui ou non. Or, c'est loin d'être le cas en ce qui concerne la question posée. Depuis que le ...
2530;Zi92CslLaQc;Bizcocho de yogur de limón fácil y jugoso ¡Sin pesar ingredientes!;Cuuking;22;2018-03-20T13:59:40Z;https://i.ytimg.com/vi/Zi92CslLaQc/default.jpg;False;Bienvenido a una nueva receta de Cuuking.com! Es este vídeo te explicamos cómo hacer paso a paso un delicioso bizcocho de yogur de limón Una receta ...
2531;J3pGKt7fE-M;What if we paid doctors to keep people healthy? | Matthias Müllenbeck;TED;22;2018-04-18T19:31:28Z;https://i.ytimg.com/vi/J3pGKt7fE-M/default.jpg;False;What if we incentivized doctors to keep us healthy instead of paying them only when we're already sick? Matthias Müllenbeck explains how this radical shift from ...
2532;5juaAzOR59s;"ROSALÍA&#39;18 #001 - Nuevo proyecto (Parte 1)";ROSALÍA;22;2018-04-30T18:53:14Z;https://i.ytimg.com/vi/5juaAzOR59s/default.jpg;False;Realizado x Bàrbara Farré @Barbibari y Lucas Casanovas @lucascasanovas Música x El Guincho @Pablodiazreixa & Rosalía.
2533;A9W0r5DHlBw;BLACKPINK - ‘블핑하우스 (BLACKPINK HOUSE)’ EP.10-2;BLACKPINK;22;2018-03-10T12:00:01Z;https://i.ytimg.com/vi/A9W0r5DHlBw/default.jpg;False;'블핑하우스 (BLACKPINK HOUSE)' EP.10ㅤㅤ ㅤㅤ ㅤㅤ [Online release & On-air] SAT. 9PM(KST): YouTube, V LIVE SUN. 10AM(KST): JTBC2 #블핑하우스 ...
2534;JDaB62torng;"Whistler&#39;s Mother | Funny Clip | Classic Mr Bean";Classic Mr Bean;22;2018-04-06T14:00:02Z;https://i.ytimg.com/vi/JDaB62torng/default.jpg;False;'America's Greatest Painting' Subscribe! https://www.youtube.com/c/ClassicMrBe... Welcome to the Classic Mr. Bean channel! Home of favourite Mr Bean clips, ...
2535;GBt4-TQg8DE;Buñuelos de bacalao. Receta muy fácil;Anna recetasfaciles;22;2018-03-29T19:11:42Z;https://i.ytimg.com/vi/GBt4-TQg8DE/default.jpg;False;Ingredientes para 25 buñuelos (aproximadamente) 400g de bacalao desalado 300 g de patatas cocidas sin piel 200 g de harina 2 huevos 200ml de agua 5 g ...
2536;lxpeofh5470;BLACKPINK - ‘블핑하우스 (BLACKPINK HOUSE)’ EP.10-4;BLACKPINK;22;2018-03-10T12:00:06Z;https://i.ytimg.com/vi/lxpeofh5470/default.jpg;False;'블핑하우스 (BLACKPINK HOUSE)' EP.10ㅤㅤ ㅤㅤ ㅤㅤ [Online release & On-air] SAT. 9PM(KST): YouTube, V LIVE SUN. 10AM(KST): JTBC2 #블핑하우스 ...
2537;eupmFITsvME;Pan relleno ( preñaos);Anna recetasfaciles;22;2018-04-22T21:39:57Z;https://i.ytimg.com/vi/eupmFITsvME/default.jpg;False;Para el prefermento o biga: 150 ml de agua 200 g de harina de trigo de todo uso 2 g de levadura fresca o 1 g de levadura deshidratada Para el pan: 500 g (4 ...
2538;VvJX7hRyUU8;Empanada de atún con masa casera. RECETA MUY FÁCIL;Anna recetasfaciles;22;2018-03-01T20:22:57Z;https://i.ytimg.com/vi/VvJX7hRyUU8/default.jpg;False;Ingredientes para 6 a 8 personas: Para la masa: 450 g de harina de todo uso 200 ml de agua templada 100 ml de aceite de oliva 1 huevo 10 g de sal 5 g de ...
2539;Zw7fEb8b23Q;Bizcocho de naranja en 5 minutos;Anna recetasfaciles;22;2018-04-19T19:10:32Z;https://i.ytimg.com/vi/Zw7fEb8b23Q/default.jpg;False;Sube tu foto a Instagram y etiquétame @annarecetasfaciles y usa el hastag #annarecetasfaciles Sígueme en: YOUTUBE ...
2540;zqx-ARiZugQ;BLACKPINK - ‘블핑하우스 (BLACKPINK HOUSE)’ EP.11-3;BLACKPINK;22;2018-03-17T12:00:04Z;https://i.ytimg.com/vi/zqx-ARiZugQ/default.jpg;False;'블핑하우스 (BLACKPINK HOUSE)' EP.11ㅤㅤ ㅤㅤ ㅤㅤ [Online release & On-air] SAT. 9PM(KST): YouTube, V LIVE SUN. 10AM(KST): JTBC2 #블핑하우스 ...
2541;1xf914HTyoQ;Tarta de limón SIN HORNO. Receta muy fácil;Anna recetasfaciles;22;2018-03-07T20:55:02Z;https://i.ytimg.com/vi/1xf914HTyoQ/default.jpg;False;Ingredientes para 10 a 12 raciones: Para la base 150 g de galletas tipo maría 100 g de mantequilla Para la crema de limón: 500 ml de yogur natural sin azúcar ...
2542;THsNkkN75f8;Cómo hacer churros caseros ¡La receta más fácil del mundo!;Cuuking;22;2018-03-15T09:00:03Z;https://i.ytimg.com/vi/THsNkkN75f8/default.jpg;False;¡Bienvenido a una nueva receta de Cuuking.com! Es este vídeo te explicamos cómo hacer paso a paso unos deliciosos churros caseros fáciles ¡No necesitarás ...
2543;gFUuxGOsMow;DUDA BEAT - Bixinho (Clipe Oficial);Duda Beat;22;2018-04-23T21:00:06Z;https://i.ytimg.com/vi/gFUuxGOsMow/default.jpg;False;"""Bixinho"" por Duda Beat Ô bixinho, Eu te conheço de outra vida Meu sentimento é repartido Um pedaço é pra você Me contento Em te ter bem devagarzinho ..."
2544;0L411ktv534;BLACKPINK - ‘블핑하우스 (BLACKPINK HOUSE)’ EP.10-5;BLACKPINK;22;2018-03-11T05:00:02Z;https://i.ytimg.com/vi/0L411ktv534/default.jpg;False;'블핑하우스 (BLACKPINK HOUSE)' EP.10ㅤㅤ ㅤㅤ ㅤㅤ [Online release & On-air] SAT. 9PM(KST): YouTube, V LIVE SUN. 10AM(KST): JTBC2 #블핑하우스 ...
2545;dGpx-ip-kcs;Liam Gallagher - Live Forever (BRIT Awards 2018);Liam Gallagher;22;2018-03-06T15:54:32Z;https://i.ytimg.com/vi/dGpx-ip-kcs/default.jpg;False;Liam Gallagher performs Live Forever at the 2018 BRIT Awards, to honour the victims of the Manchester Bombing. All You're Dreaming Of, the new single ...
2546;jH9lNyK9AN8;Bäcker: Knochenarbeit zwischen Teig, Brot und Blech | Reportage | 7 Tage | NDR;NDR Doku;22;2018-03-10T12:41:11Z;https://i.ytimg.com/vi/jH9lNyK9AN8/default.jpg;False;"7 Tage...unter Bäckern Es ist zwei Uhr nachts: Die Schicht bei ""Kalle-Bäcker"" läuft erst seit zwei Stunden, doch die beiden 7-Tage- Autoren Stefanie Gromes und ..."
2547;knTU0v-IkXI;Pechugas de pollo rellenas con jamón y queso en salsa de champiñones  - Recetas paso a paso;La Cocina de Loli Dominguez;22;2018-03-05T18:23:48Z;https://i.ytimg.com/vi/knTU0v-IkXI/default.jpg;False;Pechugas de pollo rellenas con jamón y queso en salsa de champiñones #Recetas #cocina #comidas #tutorial #carnes Esta receta siempre triunfa en mi casa, ...
2548;r9Zz4hYuGdw;Why I choose humanism over faith | Leo Igwe;TED;22;2018-04-24T00:57:23Z;https://i.ytimg.com/vi/r9Zz4hYuGdw/default.jpg;False;As a humanist, Leo Igwe doesn't believe in divine intervention -- but he does believe in the power of human beings to alleviate suffering, cure disease, preserve ...
2549;y9x0uHbsxDM;CACHOPO ASTURIANO | Homenaje a Quini;Las Recetas de MJ;22;2018-03-04T17:30:01Z;https://i.ytimg.com/vi/y9x0uHbsxDM/default.jpg;False;El cachopo de ternera es un plato asturiano que se ha puesto de moda en los últimos años. Es una receta muy fácil de hacer y de adaptar, puesto que no es ...
2550;ZrVVvXOIwQc;In memoriam Professor Stephen Hawking 1942 - 2018.;Cambridge University;27;2018-03-14T05:51:13Z;https://i.ytimg.com/vi/ZrVVvXOIwQc/default.jpg;False;Professor Stephen Hawking (1942 – 2018). Widely regarded as one of the world's most brilliant minds, Stephen Hawking, who died this week at the age of 76, ...
2551;HHuTrcXNxOk;Which is stronger: Glue or tape? - Elizabeth Cox;TED-Ed;27;2018-04-30T15:12:47Z;https://i.ytimg.com/vi/HHuTrcXNxOk/default.jpg;False;The oldest glue in the world is over 8000 years old and comes from a cave near the Dead Sea. Today, we have enough types of tape and glue to build and ...
2552;7v-mfJMyBO0;"Why should you read &quot;The Handmaid&#39;s Tale&quot;? - Naomi R. Mercer";TED-Ed;27;2018-03-08T16:03:40Z;https://i.ytimg.com/vi/7v-mfJMyBO0/default.jpg;False;"Margaret Atwood's speculative fiction masterpiece ""A Handmaid's Tale"" explores the consequences of complacency and how power can be wielded unfairly."
2553;_hBAr7uJ6L8;The surprising reasons animals play dead - Tierney Thys;TED-Ed;27;2018-04-16T15:05:05Z;https://i.ytimg.com/vi/_hBAr7uJ6L8/default.jpg;False;"From lemurs to lizards, ants to amphibians, sharks to chickens, hundreds of animals ""play dead"" as a survival tactic. But how and why do animals do this?"
2554;g96z1P3z5yU;What causes body odor? - Mel Rosenberg;TED-Ed;27;2018-04-05T15:01:38Z;https://i.ytimg.com/vi/g96z1P3z5yU/default.jpg;False;Most of us don't need more than one whiff to identify that generally unpleasant, characteristic smell we call body odor. But it's a surprisingly complex ...
2555;rcAN4rkTmNU;The weird and wonderful metamorphosis of the butterfly - Franziska Bauer;TED-Ed;27;2018-03-01T16:02:41Z;https://i.ytimg.com/vi/rcAN4rkTmNU/default.jpg;False;In order to become a butterfly, a caterpillar's body dissolves almost completely and is rebuilt from its own juices. Butterflies are just a few of the 800000 insect ...
2556;BvLolPN8NvU;A simple way to tell insects apart - Anika Hazra;TED-Ed;27;2018-04-03T15:09:12Z;https://i.ytimg.com/vi/BvLolPN8NvU/default.jpg;False;There are nearly a million known insect species in the world, but most have one of just five common types of mouthparts. Why is this information useful to ...
2557;iXHSz5ktHPE;Puissance, intensité et tension - Physique-Chimie - 3e - Les Bons Profs;Les Bons Profs;27;2018-04-08T08:30:03Z;https://i.ytimg.com/vi/iXHSz5ktHPE/default.jpg;False;Un rappel de cours sur la puissance, l'intensité et la tension en 3e. Où nous trouver ? SITE DE REVISIONS LES BONS PROFS ▻ https://www.lesbonsprofs.com/ ...
2558;xb8_58ZJBrA;Puissance et énergie - Physique-Chimie - 3e - Les Bons Profs;Les Bons Profs;27;2018-03-04T09:30:01Z;https://i.ytimg.com/vi/xb8_58ZJBrA/default.jpg;False;Un rappel de cours sur la puissance et l'énergie en 3e. Où nous trouver ? SITE DE REVISIONS LES BONS PROFS ▻ https://www.lesbonsprofs.com/ CHAINE ...
2559;wkjSBC-_bDA;How do you learn to speak a language? 6 Minute English;BBC Learning English;27;2018-03-15T11:13:31Z;https://i.ytimg.com/vi/wkjSBC-_bDA/default.jpg;False;Learning English and mastering a new language can be difficult, can't it? So, how can we make language learning simpler and faster? What challenges do we ...
2560;O8HB2cQm_Ag;How to Print Like Warhol | Tate;Tate;27;2018-03-14T13:00:57Z;https://i.ytimg.com/vi/O8HB2cQm_Ag/default.jpg;False;Discover how artist Andy Warhol made his colourful and iconic silkscreen prints. From Brillo boxes and black bean soup to portraits of films stars, Andy Warhol is ...
