;number;id;count;thumbnail_path;error;status;colors
0;16;-KeFvjm_hcA;1;['images\\maxresdefault\\16_GB_-KeFvjm_hcA_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 6473.0), ([(255, 255, 255), 'White'], 4496.0), ([(0, 0, 0), 'Black'], 3059.0), ([(128, 128, 0), 'Olive'], 2636.0), ([(128, 128, 128), 'Gray'], 2283.0)]
0;17;-N5eucPMTTc;1;['images\\maxresdefault\\17_GB_-N5eucPMTTc_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 5571.0), ([(0, 0, 0), 'Black'], 4489.0), ([(255, 255, 255), 'White'], 3610.0), ([(128, 128, 128), 'Gray'], 3195.0), ([(255, 255, 0), 'Yellow'], 1678.0)]
0;18;-PJaVBbRKcI;1;['images\\maxresdefault\\18_GB_-PJaVBbRKcI_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 5964.0), ([(128, 128, 128), 'Gray'], 4409.0), ([(192, 192, 192), 'Silver'], 3586.0), ([(0, 0, 128), 'Navy'], 3423.0), ([(255, 255, 255), 'White'], 1936.0)]
0;19;-QPdRfqTnt4;1;['ERROR'];[True];[404];[]
0;20;-SIp6xSP7ds;13;['ERROR'];[True];[404];[]
0;21;-VgOGzBcMIg;5;['images\\maxresdefault\\21_GB_-VgOGzBcMIg_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 9743.0), ([(192, 192, 192), 'Silver'], 7408.0), ([(0, 128, 128), 'Teal'], 2001.0), ([(128, 0, 128), 'Purple'], 1048.0), ([(128, 0, 0), 'Maroon'], 403.0)]
0;22;-XcvFTYVxnA;1;['images\\maxresdefault\\22_GB_-XcvFTYVxnA_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 10643.0), ([(0, 0, 0), 'Black'], 5909.0), ([(192, 192, 192), 'Silver'], 1633.0), ([(128, 0, 0), 'Maroon'], 1609.0), ([(128, 128, 0), 'Olive'], 922.0)]
0;23;-XjayddbksQ;1;['ERROR'];[True];[404];[]
0;24;-a12nTEcoqE;1;['images\\maxresdefault\\24_GB_-a12nTEcoqE_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 11261.0), ([(128, 128, 128), 'Gray'], 5199.0), ([(128, 0, 0), 'Maroon'], 2542.0), ([(192, 192, 192), 'Silver'], 600.0), ([(255, 255, 255), 'White'], 542.0)]
0;25;-bx_vG94LSo;22;['ERROR'];[True];[404];[]
0;26;-crLmRLgeNE;3;['ERROR'];[True];[404];[]
0;27;-i1_jpjmdJE;10;['ERROR'];[True];[404];[]
0;28;-jWIDwq44ZI;5;['images\\maxresdefault\\28_GB_-jWIDwq44ZI_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 14946.0), ([(128, 128, 0), 'Olive'], 1981.0), ([(128, 128, 128), 'Gray'], 1388.0), ([(0, 128, 0), 'Green'], 1299.0), ([(128, 0, 0), 'Maroon'], 621.0)]
0;29;-kxPDAiuijo;13;['images\\maxresdefault\\29_GB_-kxPDAiuijo_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 5900.0), ([(128, 128, 128), 'Gray'], 5441.0), ([(0, 0, 0), 'Black'], 2991.0), ([(128, 0, 0), 'Maroon'], 2357.0), ([(255, 0, 255), 'Magenta'], 1009.0)]
0;30;-l6wrTvMcbY;22;['images\\maxresdefault\\30_GB_-l6wrTvMcbY_0.jpg'];[False];[200];[([(255, 255, 0), 'Yellow'], 7746.0), ([(128, 128, 128), 'Gray'], 5477.0), ([(128, 0, 0), 'Maroon'], 2317.0), ([(192, 192, 192), 'Silver'], 2169.0), ([(0, 0, 0), 'Black'], 1528.0)]
0;31;-mNlASb89Wo;1;['images\\maxresdefault\\31_GB_-mNlASb89Wo_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 10940.0), ([(128, 128, 128), 'Gray'], 4998.0), ([(128, 128, 0), 'Olive'], 1825.0), ([(128, 0, 0), 'Maroon'], 1682.0), ([(192, 192, 192), 'Silver'], 1083.0)]
0;32;-mZZAvIHMvQ;15;['images\\maxresdefault\\32_GB_-mZZAvIHMvQ_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 8756.0), ([(192, 192, 192), 'Silver'], 5887.0), ([(0, 0, 0), 'Black'], 2325.0), ([(0, 255, 0), 'Lime'], 964.0), ([(128, 0, 0), 'Maroon'], 772.0)]
0;33;-pOSRBAqUdM;14;['ERROR'];[True];[404];[]
0;34;-su6If-bd4U;10;['images\\maxresdefault\\34_GB_-su6If-bd4U_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 6754.0), ([(0, 0, 0), 'Black'], 5788.0), ([(128, 0, 0), 'Maroon'], 4293.0), ([(128, 128, 0), 'Olive'], 1498.0), ([(192, 192, 192), 'Silver'], 673.0)]
0;35;-tjucPZlcgc;3;['images\\maxresdefault\\35_GB_-tjucPZlcgc_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 6329.0), ([(192, 192, 192), 'Silver'], 4631.0), ([(0, 0, 0), 'Black'], 4441.0), ([(128, 0, 0), 'Maroon'], 1846.0), ([(255, 255, 255), 'White'], 1554.0)]
0;36;-trTIbE3N4Y;13;['images\\maxresdefault\\36_GB_-trTIbE3N4Y_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 13609.0), ([(128, 0, 0), 'Maroon'], 1592.0), ([(128, 128, 128), 'Gray'], 1465.0), ([(0, 128, 128), 'Teal'], 1063.0), ([(128, 128, 0), 'Olive'], 1010.0)]
0;37;-uuq9V38Akw;6;['images\\maxresdefault\\37_GB_-uuq9V38Akw_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 8859.0), ([(0, 0, 0), 'Black'], 4559.0), ([(192, 192, 192), 'Silver'], 3643.0), ([(0, 0, 128), 'Navy'], 1399.0), ([(128, 0, 0), 'Maroon'], 1054.0)]
0;38;-xt_j2aIAkg;13;['ERROR'];[True];[404];[]
0;39;-xxfT301Ii8;6;['ERROR'];[True];[404];[]
0;40;-yMXWp-Fh3g;10;['images\\maxresdefault\\40_GB_-yMXWp-Fh3g_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 6138.0), ([(0, 0, 0), 'Black'], 5395.0), ([(192, 192, 192), 'Silver'], 3701.0), ([(0, 128, 128), 'Teal'], 2577.0), ([(255, 255, 255), 'White'], 1951.0)]
0;41;-z2EqJTyAiU;14;['images\\maxresdefault\\41_GB_-z2EqJTyAiU_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 10852.0), ([(128, 128, 128), 'Gray'], 3154.0), ([(0, 128, 128), 'Teal'], 2653.0), ([(0, 0, 128), 'Navy'], 1939.0), ([(192, 192, 192), 'Silver'], 1189.0)]
0;42;0-VAnh7r-_8;2;['images\\maxresdefault\\42_GB_0-VAnh7r-_8_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 14719.0), ([(128, 0, 0), 'Maroon'], 1786.0), ([(128, 128, 128), 'Gray'], 1606.0), ([(128, 128, 0), 'Olive'], 1047.0), ([(0, 0, 128), 'Navy'], 727.0)]
0;43;03RQLmDNIEw;7;['ERROR'];[True];[404];[]
0;44;07w3u8iLa-s;16;['images\\maxresdefault\\44_GB_07w3u8iLa-s_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 8162.0), ([(0, 0, 0), 'Black'], 4834.0), ([(128, 128, 0), 'Olive'], 2484.0), ([(128, 128, 128), 'Gray'], 2466.0), ([(128, 0, 0), 'Maroon'], 1439.0)]
0;45;08qd-vsHbaY;35;['ERROR'];[True];[404];[]
0;46;09lz1fRBBsY;13;['images\\maxresdefault\\46_GB_09lz1fRBBsY_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 8557.0), ([(0, 0, 0), 'Black'], 7243.0), ([(192, 192, 192), 'Silver'], 2561.0), ([(255, 255, 255), 'White'], 2375.0), ([(255, 0, 0), 'Red'], 0.0)]
0;47;0ANDjPQPS_Q;10;['ERROR'];[True];[404];[]
0;48;0AUFyFEt35g;2;['images\\maxresdefault\\48_GB_0AUFyFEt35g_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 12997.0), ([(128, 128, 128), 'Gray'], 3042.0), ([(128, 128, 0), 'Olive'], 1680.0), ([(128, 0, 0), 'Maroon'], 1592.0), ([(192, 192, 192), 'Silver'], 1317.0)]
0;49;0DpCDxoj_Xg;1;['ERROR'];[True];[404];[]
0;50;0EQuVfP-vXs;12;['ERROR'];[True];[404];[]
0;51;0GGbHtKmobQ;2;['images\\maxresdefault\\51_GB_0GGbHtKmobQ_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 19336.0), ([(128, 0, 0), 'Maroon'], 1077.0), ([(128, 128, 0), 'Olive'], 148.0), ([(0, 128, 128), 'Teal'], 62.0), ([(128, 128, 128), 'Gray'], 58.0)]
0;52;0GQmGOju6CE;26;['ERROR'];[True];[404];[]
0;53;0JcNT6jYGwI;22;['images\\maxresdefault\\53_GB_0JcNT6jYGwI_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 12082.0), ([(192, 192, 192), 'Silver'], 5061.0), ([(0, 0, 0), 'Black'], 2074.0), ([(128, 0, 128), 'Purple'], 732.0), ([(255, 255, 255), 'White'], 187.0)]
0;54;0NS51Iph2Ms;8;['images\\maxresdefault\\54_GB_0NS51Iph2Ms_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 8905.0), ([(0, 0, 0), 'Black'], 4466.0), ([(255, 255, 255), 'White'], 3187.0), ([(192, 192, 192), 'Silver'], 1537.0), ([(0, 128, 0), 'Green'], 746.0)]
0;55;0NWKUHl6JLY;10;['images\\maxresdefault\\55_GB_0NWKUHl6JLY_0.jpg'];[False];[200];[([(255, 255, 255), 'White'], 12188.0), ([(255, 0, 0), 'Red'], 7667.0), ([(192, 192, 192), 'Silver'], 596.0), ([(128, 128, 128), 'Gray'], 285.0), ([(0, 0, 0), 'Black'], 0.0)]
0;56;0Np4K_PAfnI;2;['ERROR'];[True];[404];[]
0;57;0O2IAz1E9Ts;6;['images\\maxresdefault\\57_GB_0O2IAz1E9Ts_0.jpg'];[False];[200];[([(255, 255, 255), 'White'], 8396.0), ([(192, 192, 192), 'Silver'], 3529.0), ([(0, 0, 0), 'Black'], 2563.0), ([(128, 128, 128), 'Gray'], 2418.0), ([(128, 0, 128), 'Purple'], 1824.0)]
0;58;0PW9MWDWLH8;7;['images\\maxresdefault\\58_GB_0PW9MWDWLH8_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 7451.0), ([(255, 255, 255), 'White'], 4487.0), ([(192, 192, 192), 'Silver'], 3048.0), ([(128, 128, 0), 'Olive'], 1731.0), ([(255, 0, 255), 'Magenta'], 1554.0)]
0;59;0RxhuBwCwMs;1;['images\\maxresdefault\\59_GB_0RxhuBwCwMs_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 10695.0), ([(128, 128, 128), 'Gray'], 3827.0), ([(128, 0, 0), 'Maroon'], 2745.0), ([(192, 192, 192), 'Silver'], 2247.0), ([(128, 128, 0), 'Olive'], 1030.0)]
0;60;0SLu6i6Rm2g;6;['images\\maxresdefault\\60_GB_0SLu6i6Rm2g_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 6866.0), ([(128, 128, 128), 'Gray'], 5828.0), ([(192, 192, 192), 'Silver'], 2889.0), ([(255, 255, 255), 'White'], 2071.0), ([(128, 128, 0), 'Olive'], 1603.0)]
0;61;0URpDxIjZrQ;14;['ERROR'];[True];[404];[]
0;62;0VQysq26ozE;1;['images\\maxresdefault\\62_GB_0VQysq26ozE_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 7024.0), ([(255, 255, 255), 'White'], 5356.0), ([(128, 0, 0), 'Maroon'], 2440.0), ([(0, 0, 0), 'Black'], 2101.0), ([(128, 128, 128), 'Gray'], 2083.0)]
0;63;0VsgQmCPgoI;17;['ERROR'];[True];[404];[]
0;64;0W86V2KcqiU;1;['ERROR'];[True];[404];[]
0;65;0XElmYomloA;25;['ERROR'];[True];[404];[]
0;66;0XR-FwfdOos;12;['ERROR'];[True];[404];[]
0;67;0XuOkYlUWIs;23;['images\\maxresdefault\\67_GB_0XuOkYlUWIs_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 7587.0), ([(0, 0, 0), 'Black'], 7534.0), ([(128, 0, 0), 'Maroon'], 3012.0), ([(192, 192, 192), 'Silver'], 923.0), ([(128, 128, 0), 'Olive'], 894.0)]
0;68;0Yp9WS6cJFA;5;['images\\maxresdefault\\68_GB_0Yp9WS6cJFA_0.jpg'];[False];[200];[([(255, 255, 255), 'White'], 10402.0), ([(0, 0, 0), 'Black'], 4121.0), ([(128, 128, 128), 'Gray'], 2709.0), ([(128, 128, 0), 'Olive'], 1883.0), ([(192, 192, 192), 'Silver'], 1307.0)]
0;69;0aan7Vtcco0;18;['images\\maxresdefault\\69_GB_0aan7Vtcco0_0.jpg'];[False];[200];[([(0, 0, 128), 'Navy'], 6711.0), ([(128, 128, 128), 'Gray'], 3978.0), ([(0, 0, 0), 'Black'], 3761.0), ([(192, 192, 192), 'Silver'], 2051.0), ([(0, 128, 128), 'Teal'], 1822.0)]
0;70;0enOVnTDmqA;1;['ERROR'];[True];[404];[]
0;71;0fOZ4Nwm5Pg;9;['images\\maxresdefault\\71_GB_0fOZ4Nwm5Pg_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 9126.0), ([(128, 0, 0), 'Maroon'], 4182.0), ([(128, 128, 0), 'Olive'], 3645.0), ([(0, 0, 0), 'Black'], 3417.0), ([(192, 192, 192), 'Silver'], 300.0)]
0;72;0gLsukihjVg;14;['images\\maxresdefault\\72_GB_0gLsukihjVg_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 11384.0), ([(128, 128, 128), 'Gray'], 6739.0), ([(192, 192, 192), 'Silver'], 1925.0), ([(128, 0, 0), 'Maroon'], 269.0), ([(255, 255, 255), 'White'], 178.0)]
0;73;0gv90B5DIPo;15;['images\\maxresdefault\\73_GB_0gv90B5DIPo_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 6012.0), ([(192, 192, 192), 'Silver'], 5806.0), ([(0, 0, 0), 'Black'], 3571.0), ([(255, 255, 255), 'White'], 2442.0), ([(0, 0, 128), 'Navy'], 1195.0)]
0;74;0gwkMY-mzUQ;12;['images\\maxresdefault\\74_GB_0gwkMY-mzUQ_0.jpg'];[False];[200];[([(128, 0, 0), 'Maroon'], 11703.0), ([(0, 0, 0), 'Black'], 5383.0), ([(128, 128, 0), 'Olive'], 3127.0), ([(0, 128, 0), 'Green'], 352.0), ([(128, 128, 128), 'Gray'], 70.0)]
0;75;0hcp-eMOn4E;4;['ERROR'];[True];[404];[]
0;76;0lXX3dJUAGY;12;['images\\maxresdefault\\76_GB_0lXX3dJUAGY_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 7056.0), ([(0, 0, 128), 'Navy'], 5351.0), ([(128, 128, 128), 'Gray'], 3718.0), ([(255, 255, 255), 'White'], 3058.0), ([(0, 128, 128), 'Teal'], 735.0)]
0;77;0ldBURP-cWo;17;['images\\maxresdefault\\77_GB_0ldBURP-cWo_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 6214.0), ([(0, 0, 0), 'Black'], 5517.0), ([(192, 192, 192), 'Silver'], 3772.0), ([(0, 0, 128), 'Navy'], 1963.0), ([(128, 128, 0), 'Olive'], 1130.0)]
0;78;0nybdPCuvRI;13;['images\\maxresdefault\\78_GB_0nybdPCuvRI_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 11877.0), ([(128, 0, 0), 'Maroon'], 3327.0), ([(128, 128, 128), 'Gray'], 1905.0), ([(0, 0, 0), 'Black'], 1706.0), ([(128, 128, 0), 'Olive'], 1446.0)]
0;79;0oXu0XfXYYE;2;['images\\maxresdefault\\79_GB_0oXu0XfXYYE_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 10815.0), ([(128, 128, 128), 'Gray'], 3814.0), ([(255, 255, 255), 'White'], 1861.0), ([(128, 128, 0), 'Olive'], 1478.0), ([(128, 0, 0), 'Maroon'], 1389.0)]
0;80;0uJUW24505E;31;['images\\maxresdefault\\80_GB_0uJUW24505E_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 10688.0), ([(128, 128, 128), 'Gray'], 6185.0), ([(192, 192, 192), 'Silver'], 3607.0), ([(255, 255, 255), 'White'], 256.0), ([(255, 0, 0), 'Red'], 0.0)]
0;81;11K013qpRR4;6;['images\\maxresdefault\\81_GB_11K013qpRR4_0.jpg'];[False];[200];[([(255, 255, 0), 'Yellow'], 9069.0), ([(128, 0, 0), 'Maroon'], 6046.0), ([(255, 0, 0), 'Red'], 3685.0), ([(128, 128, 0), 'Olive'], 827.0), ([(255, 255, 255), 'White'], 413.0)]
0;82;12B8DNBoYRA;12;['images\\maxresdefault\\82_GB_12B8DNBoYRA_0.jpg'];[False];[200];[([(255, 255, 255), 'White'], 16131.0), ([(0, 0, 0), 'Black'], 3336.0), ([(192, 192, 192), 'Silver'], 902.0), ([(128, 128, 128), 'Gray'], 307.0), ([(128, 0, 0), 'Maroon'], 59.0)]
0;83;13434sOl4Zo;6;['images\\maxresdefault\\83_GB_13434sOl4Zo_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 7745.0), ([(0, 0, 0), 'Black'], 5748.0), ([(192, 192, 192), 'Silver'], 4039.0), ([(128, 0, 0), 'Maroon'], 1359.0), ([(255, 255, 255), 'White'], 1233.0)]
0;84;137EH-5jNLI;26;['ERROR'];[True];[404];[]
0;85;14G7Qw5DC9M;1;['images\\maxresdefault\\85_GB_14G7Qw5DC9M_0.jpg'];[False];[200];[([(255, 255, 0), 'Yellow'], 10438.0), ([(0, 0, 255), 'Blue'], 5254.0), ([(255, 255, 255), 'White'], 1789.0), ([(0, 0, 0), 'Black'], 1534.0), ([(128, 128, 128), 'Gray'], 614.0)]
0;86;14G7U6pTcFk;3;['images\\maxresdefault\\86_GB_14G7U6pTcFk_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 16757.0), ([(128, 0, 0), 'Maroon'], 2266.0), ([(128, 128, 128), 'Gray'], 1100.0), ([(192, 192, 192), 'Silver'], 183.0), ([(0, 128, 128), 'Teal'], 172.0)]
0;87;15aTCG3as6Q;13;['images\\maxresdefault\\87_GB_15aTCG3as6Q_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 5888.0), ([(128, 128, 128), 'Gray'], 5851.0), ([(0, 0, 0), 'Black'], 3261.0), ([(128, 0, 0), 'Maroon'], 2415.0), ([(128, 128, 0), 'Olive'], 1384.0)]
0;88;17wT_2StvnM;8;['ERROR'];[True];[404];[]
0;89;18RqtFuaNe8;4;['images\\maxresdefault\\89_GB_18RqtFuaNe8_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 9558.0), ([(192, 192, 192), 'Silver'], 7414.0), ([(255, 255, 255), 'White'], 1467.0), ([(0, 128, 128), 'Teal'], 1015.0), ([(128, 0, 0), 'Maroon'], 509.0)]
0;90;18thGW1YjRM;12;['images\\maxresdefault\\90_GB_18thGW1YjRM_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 7025.0), ([(0, 0, 0), 'Black'], 6396.0), ([(128, 128, 128), 'Gray'], 3982.0), ([(255, 255, 255), 'White'], 2523.0), ([(128, 128, 0), 'Olive'], 310.0)]
0;91;1Aoc-cd9eYs;35;['images\\maxresdefault\\91_GB_1Aoc-cd9eYs_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 7727.0), ([(128, 128, 128), 'Gray'], 4655.0), ([(255, 255, 255), 'White'], 2752.0), ([(128, 128, 0), 'Olive'], 2637.0), ([(0, 0, 0), 'Black'], 1860.0)]
0;92;1EC8lBwroOc;11;['images\\maxresdefault\\92_GB_1EC8lBwroOc_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 6628.0), ([(128, 128, 128), 'Gray'], 6609.0), ([(192, 192, 192), 'Silver'], 5937.0), ([(255, 255, 255), 'White'], 955.0), ([(0, 0, 128), 'Navy'], 503.0)]
0;93;1HcoMNJUiM0;6;['images\\maxresdefault\\93_GB_1HcoMNJUiM0_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 6495.0), ([(192, 192, 192), 'Silver'], 5265.0), ([(0, 0, 0), 'Black'], 3784.0), ([(255, 255, 255), 'White'], 3693.0), ([(0, 128, 128), 'Teal'], 639.0)]
0;94;1KVBFtSuCm0;8;['ERROR'];[True];[404];[]
0;95;1LWbRkt490A;8;['ERROR'];[True];[404];[]
0;96;1Nu_oGucpDI;10;['ERROR'];[True];[404];[]
0;97;1R0Xgq1bxZI;9;['images\\maxresdefault\\97_GB_1R0Xgq1bxZI_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 11057.0), ([(192, 192, 192), 'Silver'], 7802.0), ([(255, 255, 255), 'White'], 1250.0), ([(0, 0, 0), 'Black'], 401.0), ([(128, 0, 0), 'Maroon'], 73.0)]
0;98;1SnWTW6YXbE;20;['ERROR'];[True];[404];[]
0;99;1Wo6WEBhBBw;14;['ERROR'];[True];[404];[]
0;100;1XKSo2mFC6c;4;['images\\maxresdefault\\100_GB_1XKSo2mFC6c_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 5817.0), ([(0, 0, 0), 'Black'], 4874.0), ([(128, 128, 128), 'Gray'], 3362.0), ([(0, 128, 128), 'Teal'], 2590.0), ([(255, 255, 255), 'White'], 2436.0)]
0;101;1Xr-3eDioL8;12;['ERROR'];[True];[404];[]
0;102;1XsKiDXWtyE;15;['images\\maxresdefault\\102_GB_1XsKiDXWtyE_0.jpg'];[False];[200];[([(0, 128, 128), 'Teal'], 13777.0), ([(128, 128, 128), 'Gray'], 2765.0), ([(192, 192, 192), 'Silver'], 2737.0), ([(0, 0, 128), 'Navy'], 1110.0), ([(255, 255, 255), 'White'], 257.0)]
0;103;1XvdgeXuyPs;7;['ERROR'];[True];[404];[]
0;104;1_Nr0hrjR24;12;['images\\maxresdefault\\104_GB_1_Nr0hrjR24_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 13678.0), ([(128, 128, 128), 'Gray'], 3380.0), ([(255, 255, 255), 'White'], 2048.0), ([(192, 192, 192), 'Silver'], 1063.0), ([(128, 0, 0), 'Maroon'], 222.0)]
0;105;1_OVkSsH4NY;10;['ERROR'];[True];[404];[]
0;106;1cUUfMeOijg;1;['images\\maxresdefault\\106_GB_1cUUfMeOijg_0.jpg'];[False];[200];[([(0, 0, 128), 'Navy'], 3624.0), ([(128, 128, 128), 'Gray'], 3507.0), ([(128, 0, 128), 'Purple'], 3454.0), ([(0, 128, 128), 'Teal'], 3338.0), ([(128, 0, 0), 'Maroon'], 1460.0)]
